investment_id,client_id,client_name,age,city,state,asset_type,risk_category,investment_amount,annual_return_amount,investment_years,investment_start_date,investment_end_date,roi_percent,total_invested,asset_risk_score,roi_risk_score,risk_score,risk_level
3029,INV103028,Priya Gupta,25,Jaipur,Delhi,Debt Fund,Low,4525789.0,751733.55,4.8301,2019-11-29,2024-09-26,16.609999935922776,4525789.0,1,3,1.8000000000000003,Medium
3030,INV103029,Kavita Agarwal,64,Chennai,Karnataka,Gold,Medium,2688698.0,407068.88,2.3918,2018-12-27,2021-05-18,15.140000104139625,2688698.0,2,3,2.4000000000000004,High
3031,INV103030,Prakash Patil,27,Delhi,Tamil Nadu,ETF,Medium,3800797.0,805768.96,1.6986,2023-02-10,2024-10-22,21.199999894758914,3800797.0,2,3,2.4000000000000004,High
3032,INV103031,Anil Verma,56,Bengaluru,Telangana,Debt Fund,Low,585749.0,95359.94,3.2493,2023-01-31,2026-05-01,16.280000478020447,585749.0,1,3,1.8000000000000003,Medium
3033,INV103032,Kavita Mehta,41,Kolkata,Gujarat,Fixed Deposit,Low,1887704.0,367158.43,3.3863,2018-08-07,2021-12-25,19.450000105948813,1887704.0,1,3,1.8000000000000003,Medium
3034,INV103033,Suresh Sharma,50,Kolkata,Karnataka,Gold,Medium,3219077.0,437472.56,1.4219,2021-06-24,2022-11-25,13.589999866421337,3219077.0,2,2,2.0,Medium
3035,INV103034,Anjali Joshi,64,Delhi,Rajasthan,Gold,Medium,968799.0,126622.03,4.2466,2021-08-30,2025-11-27,13.070000072254409,968799.0,2,2,2.0,Medium
3036,INV103035,Sneha Kulkarni,47,Bengaluru,Telangana,Gold,Medium,1543080.0,139185.82,1.6137,2022-09-24,2024-05-05,9.020000259221817,1543080.0,2,2,2.0,Medium
3037,INV103036,Swati Deshmukh,49,Pune,Rajasthan,Debt Fund,Low,2468340.0,294472.96,4.5233,2020-09-15,2025-03-24,11.929999918973886,2468340.0,1,2,1.4,Low
3038,INV103037,Anil Sharma,39,Kolkata,Telangana,Debt Fund,Low,1696814.0,368887.36,4.3068,2023-01-23,2027-05-14,21.73999978783768,1696814.0,1,3,1.8000000000000003,Medium
3039,INV103038,Suresh Patil,40,Mumbai,West Bengal,Gold,Medium,1188260.0,77712.2,2.0356,2020-09-17,2022-09-30,6.539999663373336,1188260.0,2,1,1.6,Low
3040,INV103039,Prakash Patil,46,Chennai,Maharashtra,Equity,High,3127006.0,568489.69,1.7945,2019-04-25,2021-02-08,18.179999974416422,3127006.0,3,3,3.0,High
3041,INV103040,Deepak Agarwal,63,Delhi,Maharashtra,Mutual Fund,Medium,207047.0,40912.49,4.0164,2020-10-02,2024-10-07,19.76000135234995,207047.0,2,3,2.4000000000000004,High
3042,INV103041,Kavita Gupta,37,Jaipur,West Bengal,Gold,Medium,2453748.0,130539.39,4.5726,2019-05-19,2023-12-13,5.319999853285667,2453748.0,2,1,1.6,Low
3043,INV103042,Anjali Sharma,56,Chennai,Maharashtra,Equity,High,4697179.0,413821.47,3.4877,2021-05-18,2024-11-11,8.810000002128938,4697179.0,3,2,2.5999999999999996,High
3044,INV103043,Anjali Sharma,28,Jaipur,Delhi,ETF,Medium,3365250.0,194847.98,2.3863,2019-05-06,2021-09-23,5.790000148577372,3365250.0,2,1,1.6,Low
3045,INV103044,Kavita Joshi,53,Chennai,Telangana,Fixed Deposit,Low,4295325.0,938528.51,2.1041,2019-08-05,2021-09-11,21.849999941797186,4295325.0,1,3,1.8000000000000003,Medium
3046,INV103045,Ritu Mehta,44,Hyderabad,Tamil Nadu,Debt Fund,Low,4045603.0,479808.52,3.0055,2023-01-31,2026-02-01,11.860000103816414,4045603.0,1,2,1.4,Low
3047,INV103046,Priya Mehta,44,Bengaluru,Karnataka,Gold,Medium,3866884.0,453198.8,5.2658,2019-08-18,2024-11-21,11.719999875869046,3866884.0,2,2,2.0,Medium
3048,INV103047,Nikita Joshi,57,Nagpur,Gujarat,Mutual Fund,Medium,2161815.0,330757.7,5.1178,2022-01-26,2027-03-09,15.300000231287136,2161815.0,2,3,2.4000000000000004,High
3049,INV103048,Sunil Khan,62,Pune,West Bengal,Fixed Deposit,Low,4997893.0,354850.4,2.1479,2018-10-07,2020-11-29,7.0999999399747065,4997893.0,1,1,1.0,Low
3050,INV103049,Amit Kulkarni,42,Hyderabad,Gujarat,Gold,Medium,319944.0,39353.11,1.7753,2019-03-10,2020-12-17,12.299999374890607,319944.0,2,2,2.0,Medium
3051,INV103050,Rakesh Mehta,49,Mumbai,Tamil Nadu,Debt Fund,Low,4251509.0,224479.68,2.4904,2021-09-27,2024-03-24,5.28000011290109,4251509.0,1,1,1.0,Low
3052,INV103051,Prakash Gupta,53,Kolkata,Rajasthan,Gold,Medium,2135027.0,307016.88,4.8466,2020-04-03,2025-02-05,14.37999987822168,2135027.0,2,2,2.0,Medium
3053,INV103052,Ritu Agarwal,27,Nagpur,Maharashtra,Fixed Deposit,Low,4174808.0,707629.96,2.411,2022-10-30,2025-03-28,16.95000009581279,4174808.0,1,3,1.8000000000000003,Medium
3054,INV103053,Neha Gupta,36,Kolkata,West Bengal,Equity,High,3069096.0,592335.53,2.7425,2020-06-11,2023-03-09,19.300000065165772,3069096.0,3,3,3.0,High
3055,INV103054,Shilpa Mehta,34,Hyderabad,Tamil Nadu,ETF,Medium,4707084.0,628395.71,4.1315,2021-04-30,2025-06-16,13.349999915021698,4707084.0,2,2,2.0,Medium
3056,INV103055,Pooja Sharma,51,Jaipur,Rajasthan,ETF,Medium,1597636.0,65343.31,4.1068,2021-12-04,2026-01-11,4.089999849778047,1597636.0,2,1,1.6,Low
3057,INV103056,Kavita Mehta,33,Chennai,Gujarat,Mutual Fund,Medium,4613972.0,543064.5,1.3452,2018-03-13,2019-07-17,11.76999990463748,4613972.0,2,2,2.0,Medium
3058,INV103057,Rahul Deshmukh,30,Jaipur,Telangana,Mutual Fund,Medium,2261533.0,156498.08,2.3863,2019-06-11,2021-10-29,6.919999840815942,2261533.0,2,1,1.6,Low
3059,INV103058,Rajesh Sharma,50,Bengaluru,West Bengal,Debt Fund,Low,862531.0,51320.59,3.8521,2022-11-15,2026-09-21,5.949999478279621,862531.0,1,1,1.0,Low
3060,INV103059,Swati Agarwal,31,Pune,Tamil Nadu,Mutual Fund,Medium,2882530.0,308142.46,1.8603,2019-12-30,2021-11-08,10.69000010407524,2882530.0,2,2,2.0,Medium
3061,INV103060,Deepak Gupta,29,Jaipur,Telangana,ETF,Medium,4037444.0,842210.82,3.9342,2021-12-19,2025-11-24,20.860000039629032,4037444.0,2,3,2.4000000000000004,High
3062,INV103061,Sneha Khan,52,Delhi,West Bengal,ETF,Medium,946521.0,149739.62,3.2274,2023-06-08,2026-08-29,15.819999767569866,946521.0,2,3,2.4000000000000004,High
3063,INV103062,Priya Patil,45,Mumbai,Delhi,Fixed Deposit,Low,4706345.0,558643.15,4.6658,2020-08-08,2025-04-07,11.869999968128134,4706345.0,1,2,1.4,Low
3064,INV103063,Rajesh Agarwal,63,Kolkata,Gujarat,ETF,Medium,1129798.0,202798.74,1.7233,2020-06-04,2022-02-23,17.9499999114886,1129798.0,2,3,2.4000000000000004,High
3065,INV103064,Prakash Patil,52,Pune,Rajasthan,Fixed Deposit,Low,1843548.0,204265.12,4.011,2023-04-01,2027-04-04,11.08000008678917,1843548.0,1,2,1.4,Low
3066,INV103065,Suresh Sharma,33,Pune,Maharashtra,ETF,Medium,3841554.0,486340.74,1.2712,2021-05-26,2022-09-02,12.660000093712076,3841554.0,2,2,2.0,Medium
3067,INV103066,Amit Deshmukh,59,Nagpur,Delhi,Mutual Fund,Medium,2824023.0,548142.86,1.7123,2022-11-05,2024-07-22,19.40999984773495,2824023.0,2,3,2.4000000000000004,High
3068,INV103067,Pooja Agarwal,35,Bengaluru,Gujarat,ETF,Medium,3264614.0,504709.32,2.537,2021-07-22,2024-02-03,15.459999865221432,3264614.0,2,3,2.4000000000000004,High
3069,INV103068,Sunil Khan,38,Mumbai,Karnataka,Debt Fund,Low,499064.0,28396.74,2.2164,2020-04-15,2022-07-03,5.689999679399837,499064.0,1,1,1.0,Low
3070,INV103069,Suresh Kulkarni,25,Mumbai,Rajasthan,Debt Fund,Low,1302905.0,142016.64,4.0192,2021-10-11,2025-10-17,10.899999616242168,1302905.0,1,2,1.4,Low
3071,INV103070,Rahul Patil,43,Delhi,West Bengal,Equity,High,4621239.0,882194.53,1.8932,2019-07-15,2021-06-05,19.09000010603217,4621239.0,3,3,3.0,High
3072,INV103071,Sunil Patil,57,Jaipur,Rajasthan,Equity,High,3296005.0,140409.81,2.189,2021-05-14,2023-07-22,4.259999908980721,3296005.0,3,1,2.1999999999999997,Medium
3073,INV103072,Amit Khan,25,Kolkata,Delhi,ETF,Medium,2463496.0,100264.29,1.4822,2019-02-19,2020-08-13,4.070000113659612,2463496.0,2,1,1.6,Low
3074,INV103073,Ritu Mehta,65,Kolkata,Gujarat,Debt Fund,Low,2176436.0,352582.63,1.7233,2019-05-10,2021-01-28,16.199999908106648,2176436.0,1,3,1.8000000000000003,Medium
3075,INV103074,Ritu Deshmukh,46,Bengaluru,Delhi,Debt Fund,Low,3898000.0,435016.8,3.0027,2020-06-27,2023-06-28,11.159999999999998,3898000.0,1,2,1.4,Low
3076,INV103075,Neha Deshmukh,62,Jaipur,Karnataka,Fixed Deposit,Low,1016413.0,73588.3,1.5918,2020-05-26,2021-12-28,7.239999881937756,1016413.0,1,1,1.0,Low
3077,INV103076,Pooja Sharma,31,Bengaluru,Telangana,ETF,Medium,4081168.0,683187.52,1.3863,2023-05-24,2024-10-11,16.739999921591075,4081168.0,2,3,2.4000000000000004,High
3078,INV103077,Priya Khan,46,Bengaluru,Rajasthan,Gold,Medium,623953.0,74000.83,5.1562,2022-10-17,2027-12-12,11.860000673127624,623953.0,2,2,2.0,Medium
3079,INV103078,Rahul Deshmukh,53,Jaipur,Delhi,Mutual Fund,Medium,4939327.0,259808.6,4.3863,2022-11-07,2027-03-27,5.259999995950865,4939327.0,2,1,1.6,Low
3080,INV103079,Neha Mehta,30,Nagpur,Delhi,ETF,Medium,3107805.0,459644.36,3.0329,2022-06-01,2025-06-12,14.790000016088525,3107805.0,2,2,2.0,Medium
3081,INV103080,Kavita Gupta,63,Mumbai,Maharashtra,ETF,Medium,1768443.0,383575.29,4.9616,2023-03-12,2028-02-25,21.690000186604827,1768443.0,2,3,2.4000000000000004,High
3082,INV103081,Rajesh Kulkarni,41,Nagpur,Gujarat,Fixed Deposit,Low,2309138.0,171107.13,3.2,2019-03-18,2022-05-29,7.410000181886055,2309138.0,1,1,1.0,Low
3083,INV103082,Amit Sharma,54,Nagpur,Rajasthan,Gold,Medium,1436096.0,97798.14,4.9699,2023-03-06,2028-02-22,6.810000167119747,1436096.0,2,1,1.6,Low
3084,INV103083,Shilpa Mehta,59,Kolkata,Delhi,Equity,High,2204680.0,214735.83,4.5178,2018-04-07,2022-10-12,9.739999909283886,2204680.0,3,2,2.5999999999999996,High
3085,INV103084,Amit Sharma,62,Mumbai,Gujarat,Mutual Fund,Medium,2031227.0,150107.68,1.2192,2019-03-23,2020-06-10,7.390000231387235,2031227.0,2,1,1.6,Low
3086,INV103085,Ritu Mehta,46,Chennai,West Bengal,Fixed Deposit,Low,1378688.0,140074.7,4.6192,2020-05-18,2024-12-29,10.15999994197382,1378688.0,1,2,1.4,Low
3087,INV103086,Amit Deshmukh,43,Chennai,Telangana,Mutual Fund,Medium,4221785.0,294680.59,3.5945,2023-05-29,2026-12-31,6.9799999289400105,4221785.0,2,1,1.6,Low
3088,INV103087,Sneha Joshi,43,Hyderabad,Tamil Nadu,ETF,Medium,2607883.0,489238.85,5.2658,2022-06-04,2027-09-08,18.759999969323776,2607883.0,2,3,2.4000000000000004,High
3089,INV103088,Neha Verma,57,Pune,Rajasthan,Gold,Medium,1883560.0,188167.64,2.1425,2020-10-10,2022-12-01,9.98999978763618,1883560.0,2,2,2.0,Medium
3090,INV103089,Sneha Gupta,51,Mumbai,Telangana,ETF,Medium,3443076.0,360145.75,4.2521,2020-01-10,2024-04-10,10.460000011617518,3443076.0,2,2,2.0,Medium
3091,INV103090,Rajesh Joshi,41,Pune,Maharashtra,Fixed Deposit,Low,2840538.0,192020.37,5.1315,2020-03-20,2025-05-06,6.760000042245517,2840538.0,1,1,1.0,Low
3092,INV103091,Ritu Khan,65,Delhi,Rajasthan,ETF,Medium,1272752.0,125620.62,2.9808,2019-11-25,2022-11-17,9.869999811432233,1272752.0,2,2,2.0,Medium
3093,INV103092,Anil Agarwal,44,Mumbai,Karnataka,Fixed Deposit,Low,4265730.0,475202.32,2.5973,2018-05-24,2020-12-27,11.139999953114707,4265730.0,1,2,1.4,Low
3094,INV103093,Vikas Khan,60,Pune,Maharashtra,Fixed Deposit,Low,587876.0,81185.68,1.8685,2020-09-23,2022-08-06,13.810000748457158,587876.0,1,2,1.4,Low
3095,INV103094,Deepak Khan,34,Jaipur,West Bengal,Equity,High,3234190.0,500976.03,4.7644,2023-01-02,2027-10-07,15.489999969080358,3234190.0,3,3,3.0,High
3096,INV103095,Amit Mehta,52,Delhi,Maharashtra,Fixed Deposit,Low,2763659.0,392992.31,2.4603,2021-02-14,2023-08-01,14.220000007236782,2763659.0,1,2,1.4,Low
3097,INV103096,Kavita Mehta,64,Mumbai,Rajasthan,Fixed Deposit,Low,1981888.0,314525.63,3.7973,2022-03-20,2026-01-04,15.870000222010528,1981888.0,1,3,1.8000000000000003,Medium
3098,INV103097,Prakash Joshi,39,Mumbai,Tamil Nadu,Mutual Fund,Medium,2745508.0,307222.35,4.4082,2020-02-12,2024-07-09,11.190000174831033,2745508.0,2,2,2.0,Medium
3099,INV103098,Amit Joshi,45,Jaipur,Karnataka,Debt Fund,Low,4440936.0,304648.21,5.0877,2019-12-31,2025-01-30,6.860000009007111,4440936.0,1,1,1.0,Low
3100,INV103099,Kavita Khan,34,Nagpur,West Bengal,Gold,Medium,3783392.0,263702.42,3.1151,2019-01-13,2022-02-23,6.969999936564859,3783392.0,2,1,1.6,Low
3101,INV103100,Sneha Joshi,63,Kolkata,Maharashtra,ETF,Medium,1532443.0,195846.22,5.0274,2019-09-15,2024-09-23,12.780000300174295,1532443.0,2,2,2.0,Medium
3102,INV103101,Rajesh Kulkarni,52,Chennai,Delhi,Equity,High,4121882.0,295951.13,2.3507,2021-10-24,2024-02-29,7.18000005822583,4121882.0,3,1,2.1999999999999997,Medium
3103,INV103102,Rahul Agarwal,57,Nagpur,Gujarat,ETF,Medium,2702004.0,399626.39,4.0658,2018-06-28,2022-07-21,14.789999940784693,2702004.0,2,2,2.0,Medium
3104,INV103103,Rajesh Kulkarni,63,Mumbai,Telangana,ETF,Medium,4576987.0,970321.24,1.9479,2021-06-15,2023-05-27,21.199999912606263,4576987.0,2,3,2.4000000000000004,High
3105,INV103104,Neha Agarwal,30,Bengaluru,Tamil Nadu,Equity,High,3221799.0,177198.95,4.9671,2021-06-27,2026-06-14,5.500000155192798,3221799.0,3,1,2.1999999999999997,Medium
3106,INV103105,Priya Deshmukh,59,Pune,Gujarat,Fixed Deposit,Low,4731797.0,383275.56,1.5671,2022-11-15,2024-06-09,8.10000006340086,4731797.0,1,2,1.4,Low
3107,INV103106,Deepak Mehta,56,Jaipur,Maharashtra,Equity,High,2446932.0,304398.34,1.7562,2022-07-06,2024-04-07,12.439999967305999,2446932.0,3,2,2.5999999999999996,High
3108,INV103107,Deepak Verma,57,Nagpur,Maharashtra,Equity,High,1523323.0,104804.62,3.1616,2018-06-07,2021-08-04,6.879999842449696,1523323.0,3,1,2.1999999999999997,Medium
3109,INV103108,Deepak Deshmukh,50,Pune,Tamil Nadu,Equity,High,2217126.0,320152.99,1.4082,2019-03-19,2020-08-14,14.439999801544884,2217126.0,3,2,2.5999999999999996,High
3110,INV103109,Rakesh Joshi,63,Kolkata,Karnataka,Equity,High,1688417.0,91681.04,2.3699,2019-01-11,2021-05-25,5.429999816396068,1688417.0,3,1,2.1999999999999997,Medium
3111,INV103110,Rakesh Mehta,56,Chennai,Maharashtra,Equity,High,1734548.0,263651.3,2.3726,2023-01-13,2025-05-28,15.200000230607627,1734548.0,3,3,3.0,High
3112,INV103111,Suresh Mehta,49,Delhi,Karnataka,Debt Fund,Low,1082471.0,171138.67,5.2,2022-03-20,2027-05-31,15.810000452668016,1082471.0,1,3,1.8000000000000003,Medium
3113,INV103112,Ritu Verma,48,Hyderabad,Tamil Nadu,ETF,Medium,4642599.0,384871.46,3.863,2022-05-25,2026-04-04,8.290000062465012,4642599.0,2,2,2.0,Medium
3114,INV103113,Rahul Joshi,53,Nagpur,Rajasthan,Mutual Fund,Medium,3852091.0,583206.58,4.5123,2023-06-23,2027-12-26,15.14000006749581,3852091.0,2,3,2.4000000000000004,High
3115,INV103114,Nikita Deshmukh,58,Ahmedabad,Telangana,Debt Fund,Low,1763431.0,358152.84,1.2603,2018-04-20,2019-07-24,20.310000221159775,1763431.0,1,3,1.8000000000000003,Medium
3116,INV103115,Rakesh Agarwal,25,Hyderabad,Telangana,Mutual Fund,Medium,4963903.0,771886.92,1.9397,2019-02-24,2021-02-01,15.550000070509034,4963903.0,2,3,2.4000000000000004,High
3117,INV103116,Pooja Patil,53,Nagpur,West Bengal,Mutual Fund,Medium,838203.0,115923.47,5.2301,2022-02-16,2027-05-10,13.829999415416076,838203.0,2,2,2.0,Medium
3118,INV103117,Sneha Mehta,61,Bengaluru,Karnataka,Fixed Deposit,Low,560131.0,111522.08,1.5534,2018-08-17,2020-03-06,19.909999625087703,560131.0,1,3,1.8000000000000003,Medium
3119,INV103118,Rakesh Verma,50,Ahmedabad,Delhi,Equity,High,2004432.0,140510.68,1.1479,2021-10-23,2022-12-16,7.0099998403537755,2004432.0,3,1,2.1999999999999997,Medium
3120,INV103119,Anil Khan,25,Hyderabad,Delhi,Debt Fund,Low,4128227.0,755465.54,5.1342,2020-04-22,2025-06-09,18.299999975776526,4128227.0,1,3,1.8000000000000003,Medium
3121,INV103120,Sunil Sharma,35,Mumbai,Tamil Nadu,Equity,High,3530084.0,696838.58,3.4822,2020-06-04,2023-11-27,19.739999954675298,3530084.0,3,3,3.0,High
3122,INV103121,Amit Gupta,37,Jaipur,Tamil Nadu,Equity,High,3035422.0,235548.75,4.7781,2019-08-03,2024-05-12,7.760000092244175,3035422.0,3,1,2.1999999999999997,Medium
3123,INV103122,Shilpa Kulkarni,57,Nagpur,Tamil Nadu,Gold,Medium,3074923.0,138064.04,1.0137,2019-10-17,2020-10-21,4.489999912192923,3074923.0,2,1,1.6,Low
3124,INV103123,Sneha Mehta,64,Mumbai,Maharashtra,Fixed Deposit,Low,3946192.0,202045.03,2.4055,2020-10-29,2023-03-26,5.119999989863646,3946192.0,1,1,1.0,Low
3125,INV103124,Prakash Sharma,46,Hyderabad,West Bengal,ETF,Medium,2106074.0,461862.03,2.5288,2020-03-15,2022-09-24,21.930000085467082,2106074.0,2,3,2.4000000000000004,High
3126,INV103125,Nikita Mehta,40,Ahmedabad,Karnataka,Fixed Deposit,Low,906410.0,117470.74,3.5479,2018-12-09,2022-06-26,12.960000441301398,906410.0,1,2,1.4,Low
3127,INV103126,Suresh Patil,29,Bengaluru,Maharashtra,Gold,Medium,4789772.0,974239.62,1.6055,2020-01-10,2021-08-18,20.339999899786463,4789772.0,2,3,2.4000000000000004,High
3128,INV103127,Rahul Gupta,26,Bengaluru,Maharashtra,Gold,Medium,3415787.0,464888.61,4.3452,2021-06-19,2025-10-22,13.609999979506918,3415787.0,2,2,2.0,Medium
3129,INV103128,Ritu Verma,30,Mumbai,Gujarat,Debt Fund,Low,754849.0,121832.63,2.5315,2022-08-31,2025-03-12,16.140000185467557,754849.0,1,3,1.8000000000000003,Medium
3130,INV103129,Deepak Verma,35,Mumbai,Rajasthan,ETF,Medium,3890427.0,552440.63,3.274,2021-02-12,2024-05-22,14.199999897183524,3890427.0,2,2,2.0,Medium
3131,INV103130,Sunil Joshi,58,Jaipur,Maharashtra,Equity,High,411727.0,39278.76,1.4493,2021-11-03,2023-04-16,9.540001020093412,411727.0,3,2,2.5999999999999996,High
3132,INV103131,Kavita Mehta,53,Pune,West Bengal,Mutual Fund,Medium,2501622.0,469804.61,3.8027,2020-04-13,2024-01-31,18.7799999360415,2501622.0,2,3,2.4000000000000004,High
3133,INV103132,Anil Verma,53,Bengaluru,West Bengal,Equity,High,3547942.0,613084.38,4.1863,2018-03-21,2022-05-27,17.28000006764485,3547942.0,3,3,3.0,High
3134,INV103133,Anil Patil,38,Bengaluru,West Bengal,Mutual Fund,Medium,4253131.0,836165.55,1.2247,2022-06-24,2023-09-14,19.659999891844386,4253131.0,2,3,2.4000000000000004,High
3135,INV103134,Neha Deshmukh,34,Jaipur,West Bengal,ETF,Medium,4434582.0,874943.03,1.7616,2021-09-07,2023-06-12,19.730000031570054,4434582.0,2,3,2.4000000000000004,High
3136,INV103135,Sunil Gupta,57,Nagpur,Rajasthan,Mutual Fund,Medium,1731643.0,235157.12,3.6603,2021-02-11,2024-10-09,13.580000034649172,1731643.0,2,2,2.0,Medium
3137,INV103136,Amit Patil,41,Jaipur,Telangana,Fixed Deposit,Low,1795298.0,141289.95,3.6493,2021-12-05,2025-07-29,7.869999855177247,1795298.0,1,1,1.0,Low
3138,INV103137,Kavita Kulkarni,59,Bengaluru,Karnataka,ETF,Medium,3754152.0,282312.23,2.7288,2020-12-18,2023-09-10,7.519999989345131,3754152.0,2,1,1.6,Low
3139,INV103138,Pooja Patil,40,Ahmedabad,Gujarat,ETF,Medium,4874440.0,399216.64,5.4658,2020-03-15,2025-08-31,8.190000082060708,4874440.0,2,2,2.0,Medium
3140,INV103139,Sunil Deshmukh,44,Chennai,Karnataka,Equity,High,1592690.0,289869.58,2.8685,2019-05-25,2022-04-06,18.200000000000003,1592690.0,3,3,3.0,High
3141,INV103140,Rakesh Kulkarni,33,Hyderabad,Gujarat,ETF,Medium,3647813.0,424240.65,1.3315,2022-05-16,2023-09-14,11.629999947913998,3647813.0,2,2,2.0,Medium
3142,INV103141,Vikas Joshi,60,Nagpur,Telangana,Mutual Fund,Medium,3080384.0,221479.61,3.2493,2019-03-10,2022-06-08,7.190000012985394,3080384.0,2,1,1.6,Low
3143,INV103142,Rakesh Kulkarni,38,Bengaluru,Karnataka,Equity,High,469731.0,42745.52,5.0192,2020-01-14,2025-01-19,9.099999787112198,469731.0,3,2,2.5999999999999996,High
3144,INV103143,Swati Gupta,55,Nagpur,Delhi,ETF,Medium,4119062.0,416437.17,2.6438,2019-06-27,2022-02-16,10.11000004369927,4119062.0,2,2,2.0,Medium
3145,INV103144,Sunil Joshi,32,Pune,Karnataka,Fixed Deposit,Low,2710564.0,195973.78,3.1233,2019-09-07,2022-10-21,7.230000103299535,2710564.0,1,1,1.0,Low
3146,INV103145,Rajesh Agarwal,43,Jaipur,Rajasthan,Mutual Fund,Medium,3621465.0,323034.68,1.9726,2021-06-04,2023-05-25,8.920000055226268,3621465.0,2,2,2.0,Medium
3147,INV103146,Shilpa Mehta,48,Hyderabad,Telangana,Equity,High,1913771.0,187932.31,4.4685,2021-06-27,2025-12-14,9.819999885043718,1913771.0,3,2,2.5999999999999996,High
3148,INV103147,Suresh Joshi,39,Kolkata,Karnataka,ETF,Medium,2851508.0,529525.04,4.6521,2023-04-18,2027-12-11,18.57000015430432,2851508.0,2,3,2.4000000000000004,High
3149,INV103148,Vikas Kulkarni,45,Pune,Maharashtra,ETF,Medium,608665.0,61536.03,4.1288,2022-12-25,2027-02-09,10.109999753559018,608665.0,2,2,2.0,Medium
3150,INV103149,Ritu Joshi,65,Nagpur,Tamil Nadu,Mutual Fund,Medium,1377039.0,117323.72,2.337,2023-01-26,2025-05-28,8.519999796665163,1377039.0,2,2,2.0,Medium
3151,INV103150,Sneha Khan,49,Mumbai,Gujarat,Fixed Deposit,Low,795687.0,163752.38,3.3863,2018-01-28,2021-06-17,20.579999421883226,795687.0,1,3,1.8000000000000003,Medium
3152,INV103151,Anil Verma,58,Jaipur,Maharashtra,Gold,Medium,2232941.0,390764.67,1.5726,2021-05-28,2022-12-23,17.499999776080067,2232941.0,2,3,2.4000000000000004,High
3153,INV103152,Pooja Khan,25,Pune,Karnataka,Debt Fund,Low,3762982.0,203201.03,1.4685,2020-06-15,2021-12-03,5.400000053149338,3762982.0,1,1,1.0,Low
3154,INV103153,Rahul Patil,55,Ahmedabad,Gujarat,Fixed Deposit,Low,1802314.0,98586.58,2.4247,2023-02-07,2025-07-11,5.470000233033756,1802314.0,1,1,1.0,Low
3155,INV103154,Suresh Kulkarni,64,Nagpur,West Bengal,Equity,High,1321257.0,79671.8,3.1918,2021-02-08,2024-04-18,6.030000219487958,1321257.0,3,1,2.1999999999999997,Medium
3156,INV103155,Anjali Joshi,41,Mumbai,Maharashtra,ETF,Medium,3513747.0,622987.34,4.5699,2022-07-26,2027-02-18,17.729999911775092,3513747.0,2,3,2.4000000000000004,High
3157,INV103156,Amit Mehta,39,Nagpur,Telangana,ETF,Medium,911163.0,82095.79,3.2,2019-06-12,2022-08-23,9.010000406074434,911163.0,2,2,2.0,Medium
3158,INV103157,Vikas Joshi,45,Kolkata,West Bengal,ETF,Medium,3749538.0,195725.88,3.0658,2021-03-31,2024-04-23,5.219999903988171,3749538.0,2,1,1.6,Low
3159,INV103158,Nikita Joshi,35,Mumbai,West Bengal,Debt Fund,Low,3864285.0,302959.94,4.9397,2020-09-30,2025-09-07,7.839999896487966,3864285.0,1,1,1.0,Low
3160,INV103159,Kavita Mehta,52,Kolkata,Tamil Nadu,ETF,Medium,4136177.0,656824.91,2.1699,2020-12-30,2023-03-02,15.880000058024596,4136177.0,2,3,2.4000000000000004,High
3161,INV103160,Priya Verma,45,Bengaluru,Telangana,Fixed Deposit,Low,538574.0,57304.27,5.0932,2019-07-13,2024-08-14,10.639999331568177,538574.0,1,2,1.4,Low
3162,INV103161,Anil Joshi,47,Jaipur,Gujarat,Gold,Medium,2182915.0,221347.58,1.1425,2022-02-28,2023-04-21,10.139999954189696,2182915.0,2,2,2.0,Medium
3163,INV103162,Amit Mehta,45,Nagpur,Delhi,Equity,High,3716032.0,290222.1,3.2027,2020-08-16,2023-10-29,7.810000021528339,3716032.0,3,1,2.1999999999999997,Medium
3164,INV103163,Prakash Kulkarni,31,Nagpur,Tamil Nadu,Debt Fund,Low,2640780.0,167161.37,3.1288,2018-10-08,2021-11-23,6.329999848529601,2640780.0,1,1,1.0,Low
3165,INV103164,Sunil Gupta,50,Delhi,West Bengal,Mutual Fund,Medium,710742.0,92609.68,4.5507,2021-05-27,2025-12-13,13.029999634185119,710742.0,2,2,2.0,Medium
3166,INV103165,Neha Sharma,53,Hyderabad,West Bengal,Gold,Medium,2248263.0,280358.4,4.3123,2022-02-03,2026-05-27,12.47000017346725,2248263.0,2,2,2.0,Medium
3167,INV103166,Pooja Patil,46,Nagpur,Karnataka,Debt Fund,Low,4275527.0,844844.14,5.2027,2022-07-22,2027-10-03,19.760000112266862,4275527.0,1,3,1.8000000000000003,Medium
3168,INV103167,Rahul Verma,56,Nagpur,Karnataka,Gold,Medium,4820523.0,912525.0,4.3233,2022-06-13,2026-10-08,18.929999919095916,4820523.0,2,3,2.4000000000000004,High
3169,INV103168,Neha Patil,38,Kolkata,Tamil Nadu,ETF,Medium,1669313.0,253401.71,3.4,2022-04-08,2025-08-31,15.179999796323399,1669313.0,2,3,2.4000000000000004,High
