investment_id,client_id,client_name,age,city,state,asset_type,risk_category,investment_amount,annual_return_amount,investment_years,investment_start_date,investment_end_date,roi_percent,total_invested,asset_risk_score,roi_risk_score,risk_score,risk_level,years_invested,ending_value,cagr_percent
2935,INV102934,Prakash Deshmukh,42,Chennai,Maharashtra,Fixed Deposit,Low,4312023.0,821871.58,2.3808,2020-06-29,2022-11-15,19.05999991187431,4312023.0,1,3,1.8000000000000003,Medium,2.3808219178082193,5133894.58,7.602760342185655
2936,INV102935,Sneha Sharma,40,Mumbai,Rajasthan,Fixed Deposit,Low,2374226.0,296778.25,1.2822,2021-09-17,2022-12-29,12.5,2374226.0,1,2,1.4,Low,1.2821917808219179,2671004.25,9.621211006889197
2937,INV102936,Rajesh Verma,36,Nagpur,Karnataka,Debt Fund,Low,3198678.0,190321.34,1.4164,2018-10-01,2020-03-01,5.949999968737084,3198678.0,1,1,1.0,Low,1.4164383561643836,3388999.34,4.1648472435644734
2938,INV102937,Nikita Gupta,52,Pune,West Bengal,Debt Fund,Low,4290323.0,432464.56,1.2329,2020-11-19,2022-02-12,10.08000003729323,4290323.0,1,2,1.4,Low,1.2328767123287672,4722787.56,8.101112575695568
2939,INV102938,Amit Patil,58,Jaipur,Delhi,Debt Fund,Low,2031500.0,327680.95,5.0986,2020-01-07,2025-02-10,16.13,2031500.0,1,3,1.8000000000000003,Medium,5.098630136986301,2359180.95,2.9763804296714103
2940,INV102939,Pooja Mehta,60,Jaipur,Maharashtra,ETF,Medium,2880113.0,401199.74,1.5534,2021-06-08,2022-12-27,13.929999968751225,2880113.0,2,2,2.0,Medium,1.5534246575342465,3281312.74,8.757734110148817
2941,INV102940,Rakesh Verma,43,Jaipur,Tamil Nadu,Fixed Deposit,Low,2750285.0,403466.81,4.2795,2022-07-26,2026-11-04,14.670000018179936,2750285.0,1,2,1.4,Low,4.279452054794521,3153751.81,3.25044251101958
2942,INV102941,Pooja Agarwal,61,Jaipur,Delhi,Debt Fund,Low,1124076.0,102515.73,3.8795,2019-03-20,2023-02-03,9.119999893245652,1124076.0,1,2,1.4,Low,3.8794520547945206,1226591.73,2.2752486382257686
2943,INV102942,Amit Verma,53,Mumbai,Karnataka,Equity,High,3657683.0,358087.17,1.9096,2018-09-05,2020-08-02,9.790000117560762,3657683.0,3,2,2.5999999999999996,High,1.9095890410958904,4015770.17,5.012653099492859
2944,INV102943,Shilpa Joshi,58,Chennai,West Bengal,Fixed Deposit,Low,4445380.0,695257.43,4.4685,2020-06-11,2024-11-28,15.63999995500947,4445380.0,1,3,1.8000000000000003,Medium,4.468493150684932,5140637.43,3.3053706386573456
2945,INV102944,Rakesh Deshmukh,49,Hyderabad,Delhi,Gold,Medium,821619.0,135074.16,4.3644,2019-01-18,2023-05-30,16.439999561840708,821619.0,2,3,2.4000000000000004,High,4.364383561643836,956693.16,3.548980234383148
2946,INV102945,Deepak Patil,32,Pune,Delhi,Mutual Fund,Medium,2491018.0,410768.87,2.7562,2023-02-05,2025-11-07,16.490000072259615,2491018.0,2,3,2.4000000000000004,High,2.756164383561644,2901786.87,5.694174056582746
2947,INV102946,Priya Patil,40,Nagpur,Tamil Nadu,ETF,Medium,2839436.0,564763.82,3.2575,2020-01-06,2023-04-09,19.88999998591269,2839436.0,2,3,2.4000000000000004,High,3.2575342465753425,3404199.82,5.7267408520937035
2948,INV102947,Kavita Patil,50,Pune,Telangana,Mutual Fund,Medium,1251799.0,83369.81,2.411,2022-02-13,2024-07-12,6.6599997283909005,1251799.0,2,1,1.6,Low,2.410958904109589,1335168.81,2.7103693535221796
2949,INV102948,Rajesh Patil,40,Kolkata,Maharashtra,Gold,Medium,1369687.0,132037.83,5.2493,2023-06-05,2028-09-02,9.640000233630017,1369687.0,2,2,2.0,Medium,5.249315068493151,1501724.83,1.7686800043006823
2950,INV102949,Deepak Khan,59,Chennai,Gujarat,Gold,Medium,448620.0,43067.52,5.1041,2023-02-25,2028-04-02,9.6,448620.0,2,2,2.0,Medium,5.104109589041096,491687.52,1.8121728132329817
2951,INV102950,Anil Verma,27,Hyderabad,Karnataka,Debt Fund,Low,4722136.0,784346.79,3.7288,2020-10-19,2024-07-11,16.61000000847074,4722136.0,1,3,1.8000000000000003,Medium,3.728767123287671,5506482.79,4.2071575460123745
2952,INV102951,Pooja Verma,26,Nagpur,Tamil Nadu,Gold,Medium,634186.0,27713.93,1.2,2021-12-02,2023-02-13,4.3700002838284036,634186.0,2,1,1.6,Low,1.2,661899.93,3.6286253497122667
2953,INV102952,Suresh Agarwal,59,Jaipur,Karnataka,Gold,Medium,1354013.0,138109.33,2.6219,2019-12-11,2022-07-25,10.200000295418137,1354013.0,2,2,2.0,Medium,2.621917808219178,1492122.33,3.773883474414741
2954,INV102953,Sunil Khan,60,Nagpur,Telangana,Fixed Deposit,Low,3844027.0,674242.34,5.0,2021-12-24,2026-12-23,17.54000010926042,3844027.0,1,3,1.8000000000000003,Medium,5.0,4518269.34,3.2849722951523885
2955,INV102954,Kavita Deshmukh,65,Kolkata,Gujarat,Fixed Deposit,Low,4824907.0,340155.94,2.0685,2021-03-26,2023-04-20,7.0499999274597425,4824907.0,1,1,1.0,Low,2.0684931506849313,5165062.94,3.3483363863283655
2956,INV102955,Anjali Deshmukh,30,Jaipur,Telangana,Equity,High,533292.0,47676.3,2.9753,2019-04-21,2022-04-11,8.939999099930244,533292.0,3,2,2.5999999999999996,High,2.9753424657534246,580968.3,2.919701192628943
2957,INV102956,Deepak Gupta,40,Kolkata,Maharashtra,Debt Fund,Low,3776747.0,614476.74,1.4521,2021-10-13,2023-03-27,16.27000008208122,3776747.0,1,3,1.8000000000000003,Medium,1.452054794520548,4391223.74,10.93950594587334
2958,INV102957,Ritu Gupta,25,Jaipur,Tamil Nadu,ETF,Medium,4136630.0,897648.71,3.7808,2018-01-07,2021-10-18,21.7,4136630.0,2,3,2.4000000000000004,High,3.780821917808219,5034278.71,5.331614230085857
2959,INV102958,Sneha Agarwal,33,Delhi,Maharashtra,Debt Fund,Low,3551238.0,268473.59,3.8301,2020-02-13,2023-12-12,7.559999921154257,3551238.0,1,1,1.0,Low,3.83013698630137,3819711.59,1.9209866275299081
2960,INV102959,Rajesh Gupta,42,Nagpur,West Bengal,Fixed Deposit,Low,3206502.0,170265.26,4.0986,2019-06-11,2023-07-16,5.310000118509205,3206502.0,1,1,1.0,Low,4.098630136986301,3376767.26,1.270329996186259
2961,INV102960,Rahul Gupta,64,Hyderabad,Tamil Nadu,Equity,High,1045753.0,78745.2,4.9699,2019-01-22,2024-01-10,7.529999913937613,1045753.0,3,1,2.1999999999999997,Medium,4.96986301369863,1124498.2,1.471520453849462
2962,INV102961,Rakesh Sharma,63,Kolkata,Tamil Nadu,Debt Fund,Low,1946249.0,308869.72,5.1945,2023-03-01,2028-05-09,15.870000190109282,1946249.0,1,3,1.8000000000000003,Medium,5.1945205479452055,2255118.7199999997,2.8762425669218272
2963,INV102962,Kavita Gupta,63,Hyderabad,Maharashtra,Debt Fund,Low,2132672.0,460443.88,2.2849,2020-05-28,2022-09-09,21.58999977493023,2132672.0,1,3,1.8000000000000003,Medium,2.2849315068493152,2593115.88,8.932015008862848
2964,INV102963,Sunil Kulkarni,33,Kolkata,Rajasthan,Equity,High,2191044.0,283521.09,1.789,2018-10-19,2020-08-02,12.939999835694765,2191044.0,3,2,2.5999999999999996,High,1.789041095890411,2474565.09,7.038428776911387
2965,INV102964,Priya Verma,33,Kolkata,Delhi,Fixed Deposit,Low,1867001.0,371533.2,2.2137,2018-12-20,2021-03-07,19.900000053561836,1867001.0,1,3,1.8000000000000003,Medium,2.213698630136986,2238534.2,8.543844659763744
2966,INV102965,Anjali Gupta,33,Pune,Karnataka,Gold,Medium,4983207.0,872061.22,2.7233,2022-10-29,2025-07-19,17.499999899663006,4983207.0,2,3,2.4000000000000004,High,2.723287671232877,5855268.22,6.100670875072889
2967,INV102966,Suresh Verma,44,Delhi,Delhi,Equity,High,3749317.0,314942.63,2.2192,2022-12-31,2025-03-20,8.40000005334305,3749317.0,3,2,2.5999999999999996,High,2.219178082191781,4064259.63,3.7014431159612338
2968,INV102967,Neha Khan,41,Mumbai,Telangana,Fixed Deposit,Low,4426756.0,498010.05,3.4219,2018-04-21,2021-09-21,11.25,4426756.0,1,2,1.4,Low,3.421917808219178,4924766.05,3.164536208465485
2969,INV102968,Suresh Sharma,27,Pune,Karnataka,Debt Fund,Low,356971.0,29914.17,3.0877,2021-01-25,2024-02-26,8.38000005602696,356971.0,1,2,1.4,Low,3.0876712328767124,386885.17,2.640541363726401
2970,INV102969,Shilpa Kulkarni,52,Chennai,Rajasthan,Fixed Deposit,Low,2320867.0,102814.41,1.7534,2018-04-04,2020-01-04,4.430000081865957,2320867.0,1,1,1.0,Low,1.7534246575342465,2423681.41,2.502932802711033
2971,INV102970,Swati Mehta,25,Nagpur,Maharashtra,Debt Fund,Low,1806922.0,132086.0,4.4027,2021-03-09,2025-08-02,7.310000099616917,1806922.0,1,1,1.0,Low,4.402739726027397,1939008.0,1.6153570279245466
2972,INV102971,Prakash Kulkarni,33,Mumbai,Gujarat,Debt Fund,Low,2812110.0,448812.76,2.1479,2022-01-23,2024-03-17,15.960000142241949,2812110.0,1,3,1.8000000000000003,Medium,2.147945205479452,3260922.76,7.136981843285528
2973,INV102972,Suresh Sharma,65,Pune,Telangana,Equity,High,577357.0,106753.31,1.0082,2020-03-20,2021-03-23,18.490000121242144,577357.0,3,3,3.0,High,1.0082191780821919,684110.31,18.326231699671425
2974,INV102973,Anil Sharma,55,Nagpur,Telangana,Fixed Deposit,Low,3273476.0,327674.95,2.7014,2021-03-15,2023-11-26,10.010000073316561,3273476.0,1,2,1.4,Low,2.7013698630136984,3601150.95,3.5946827412426607
2975,INV102974,Suresh Mehta,49,Ahmedabad,Rajasthan,ETF,Medium,3750589.0,659728.61,1.7315,2020-08-08,2022-05-02,17.590000130646146,3750589.0,2,3,2.4000000000000004,High,1.7315068493150685,4410317.61,9.809806845936532
2976,INV102975,Suresh Deshmukh,57,Kolkata,Delhi,Mutual Fund,Medium,4008052.0,514633.88,3.0795,2020-06-15,2023-07-14,12.840000079839283,4008052.0,2,2,2.0,Medium,3.0794520547945203,4522685.88,4.000756336934663
2977,INV102976,Anjali Patil,27,Ahmedabad,Rajasthan,Mutual Fund,Medium,4705058.0,259248.7,4.4466,2019-04-03,2023-09-12,5.510000089265637,4705058.0,2,1,1.6,Low,4.446575342465754,4964306.7,1.213525740702126
2978,INV102977,Shilpa Agarwal,57,Kolkata,Telangana,Debt Fund,Low,3230351.0,197051.41,5.1479,2019-12-01,2025-01-22,6.099999969043612,3230351.0,1,1,1.0,Low,5.147945205479452,3427402.41,1.1568440384052137
2979,INV102978,Kavita Kulkarni,27,Pune,West Bengal,Gold,Medium,4860044.0,980756.88,4.2466,2023-05-24,2027-08-21,20.180000016460756,4860044.0,2,3,2.4000000000000004,High,4.2465753424657535,5840800.88,4.423728397735438
2980,INV102979,Priya Gupta,40,Nagpur,Maharashtra,Debt Fund,Low,4478179.0,446474.45,1.5945,2021-03-10,2022-10-13,9.97000008262287,4478179.0,1,2,1.4,Low,1.5945205479452054,4924653.45,6.141455380837013
2981,INV102980,Anjali Verma,61,Bengaluru,Maharashtra,Gold,Medium,2764116.0,409641.99,2.0247,2021-04-10,2023-04-19,14.819999956586482,2764116.0,2,2,2.0,Medium,2.0246575342465754,3173757.99,7.063960757550003
2982,INV102981,Rahul Mehta,65,Hyderabad,Telangana,Gold,Medium,2834135.0,545570.99,1.7863,2018-01-18,2019-11-01,19.250000088210335,2834135.0,2,3,2.4000000000000004,High,1.7863013698630137,3379705.99,10.357696079368317
2983,INV102982,Pooja Gupta,39,Bengaluru,Tamil Nadu,Equity,High,2541302.0,186785.7,3.0137,2019-12-11,2022-12-15,7.350000118049725,2541302.0,3,1,2.1999999999999997,Medium,3.0136986301369864,2728087.7,2.3813094810375857
2984,INV102983,Shilpa Joshi,59,Nagpur,Delhi,Equity,High,4529768.0,758736.14,3.6247,2020-07-22,2024-03-06,16.75,4529768.0,3,3,3.0,High,3.6246575342465754,5288504.14,4.365120192987604
2985,INV102984,Amit Khan,44,Pune,Delhi,Mutual Fund,Medium,4021278.0,725036.42,2.5534,2018-01-19,2020-08-08,18.029999915449764,4021278.0,2,3,2.4000000000000004,High,2.5534246575342467,4746314.42,6.707378628457894
2986,INV102985,Amit Kulkarni,31,Bengaluru,Gujarat,Gold,Medium,1086256.0,178037.36,4.0137,2020-10-04,2024-10-08,16.390000147294927,1086256.0,2,3,2.4000000000000004,High,4.013698630136986,1264293.3599999999,3.8538677207157868
2987,INV102986,Anil Kulkarni,44,Mumbai,Tamil Nadu,Fixed Deposit,Low,4577315.0,527764.42,3.4301,2018-11-02,2022-04-07,11.530000010923436,4577315.0,1,2,1.4,Low,3.43013698630137,5105079.42,3.2324586793555987
2988,INV102987,Anjali Mehta,25,Delhi,Karnataka,Debt Fund,Low,4142804.0,227025.66,3.8164,2018-08-29,2022-06-22,5.480000019310593,4142804.0,1,1,1.0,Low,3.8164383561643835,4369829.66,1.4077477671893268
2989,INV102988,Amit Mehta,40,Bengaluru,Gujarat,ETF,Medium,594316.0,97883.85,5.4082,2019-04-05,2024-08-30,16.47000080765115,594316.0,2,3,2.4000000000000004,High,5.4082191780821915,692199.85,2.859221105144627
2990,INV102989,Rajesh Khan,28,Mumbai,Tamil Nadu,Mutual Fund,Medium,4646898.0,659394.83,4.6877,2020-09-15,2025-05-23,14.190000081774981,4646898.0,2,2,2.0,Medium,4.6876712328767125,5306292.83,2.871136979347444
2991,INV102990,Shilpa Khan,61,Bengaluru,Gujarat,Fixed Deposit,Low,1048095.0,193373.53,5.1534,2021-05-03,2026-06-27,18.450000238528,1048095.0,1,3,1.8000000000000003,Medium,5.153424657534247,1241468.53,3.340168380380737
2992,INV102991,Deepak Sharma,30,Bengaluru,Telangana,Mutual Fund,Medium,4118453.0,181211.93,1.589,2018-09-06,2020-04-08,4.399999951438076,4118453.0,2,1,1.6,Low,1.5890410958904109,4299664.93,2.7468265617730303
2993,INV102992,Rakesh Joshi,32,Kolkata,West Bengal,Fixed Deposit,Low,2417007.0,497903.44,3.0849,2022-07-29,2025-08-28,20.59999991725303,2417007.0,1,3,1.8000000000000003,Medium,3.084931506849315,2914910.44,6.259860803436523
2994,INV102993,Anjali Kulkarni,37,Hyderabad,Gujarat,ETF,Medium,4181481.0,209910.35,5.2575,2019-05-11,2024-08-11,5.020000090876893,4181481.0,2,1,1.6,Low,5.257534246575342,4391391.35,0.9359804308134656
2995,INV102994,Neha Deshmukh,49,Hyderabad,Delhi,ETF,Medium,437686.0,94146.26,4.863,2022-05-21,2027-03-31,21.510000319864012,437686.0,2,3,2.4000000000000004,High,4.863013698630137,531832.26,4.0876232345470775
2996,INV102995,Suresh Verma,62,Nagpur,Maharashtra,Gold,Medium,1923899.0,119666.52,1.611,2019-06-13,2021-01-21,6.220000114351118,1923899.0,2,1,1.6,Low,1.610958904109589,2043565.52,3.8167704477812148
2997,INV102996,Rahul Sharma,48,Nagpur,Delhi,ETF,Medium,1059503.0,89633.95,2.1425,2021-04-09,2023-05-31,8.45999964134127,1059503.0,2,2,2.0,Medium,2.1424657534246574,1149136.95,3.863308541459909
2998,INV102997,Sunil Gupta,37,Nagpur,West Bengal,Gold,Medium,1575313.0,246378.95,3.4548,2023-03-15,2026-08-27,15.639999796865766,1575313.0,2,3,2.4000000000000004,High,3.4547945205479453,1821691.95,4.2957981654081046
2999,INV102998,Nikita Khan,64,Bengaluru,Karnataka,Gold,Medium,3633936.0,216582.59,5.2877,2021-09-30,2027-01-12,5.960000121080833,3633936.0,2,1,1.6,Low,5.287671232876712,3850518.59,1.1008541553322093
3000,INV102999,Deepak Mehta,45,Chennai,Karnataka,ETF,Medium,915306.0,124573.15,2.7644,2019-11-06,2022-08-11,13.610000371460472,915306.0,2,2,2.0,Medium,2.7643835616438355,1039879.15,4.724097230539903
3001,INV103000,Swati Kulkarni,27,Delhi,Karnataka,Mutual Fund,Medium,3293248.0,167297.0,4.4329,2022-10-10,2027-03-16,5.080000048584255,3293248.0,2,1,1.6,Low,4.432876712328767,3460545.0,1.1240954420145055
3002,INV103001,Deepak Gupta,35,Hyderabad,Maharashtra,Gold,Medium,3307460.0,485535.13,1.3123,2020-11-12,2022-03-06,14.680000060469364,3307460.0,2,2,2.0,Medium,1.3123287671232877,3792995.13,11.00175977806317
3003,INV103002,Anjali Deshmukh,48,Bengaluru,Karnataka,Debt Fund,Low,4369761.0,738052.63,4.8493,2021-04-14,2026-02-17,16.889999933634815,4369761.0,1,3,1.8000000000000003,Medium,4.8493150684931505,5107813.63,3.2705968205111846
3004,INV103003,Rajesh Khan,49,Jaipur,Telangana,Equity,High,4170840.0,536370.02,5.3671,2019-08-08,2024-12-18,12.859999904096059,4170840.0,3,2,2.5999999999999996,High,5.367123287671233,4707210.02,2.279651055782206
3005,INV103004,Swati Joshi,57,Chennai,Tamil Nadu,Fixed Deposit,Low,2568202.0,475631.01,3.1671,2018-01-18,2021-03-19,18.5199999844249,2568202.0,1,3,1.8000000000000003,Medium,3.1671232876712327,3043833.01,5.51137054528914
3006,INV103005,Anjali Khan,39,Bengaluru,Gujarat,Equity,High,4037573.0,425963.95,3.7863,2019-03-02,2022-12-13,10.549999962848968,4037573.0,3,2,2.5999999999999996,High,3.786301369863014,4463536.95,2.6843598464947105
3007,INV103006,Anjali Patil,48,Hyderabad,Telangana,Fixed Deposit,Low,1372002.0,84789.72,1.1342,2019-06-05,2020-07-23,6.179999737609712,1372002.0,1,1,1.0,Low,1.1342465753424658,1456791.72,5.429068407678916
3008,INV103007,Sunil Patil,65,Kolkata,Maharashtra,Gold,Medium,976616.0,171884.42,4.4466,2022-09-04,2027-02-13,17.60000040957756,976616.0,2,3,2.4000000000000004,High,4.446575342465754,1148500.42,3.713205189909452
3009,INV103008,Rakesh Mehta,43,Pune,Gujarat,Equity,High,3531442.0,746546.84,5.4548,2023-04-06,2028-09-17,21.140000033980453,3531442.0,3,3,3.0,High,5.454794520547945,4277988.84,3.578278949789726
3010,INV103009,Swati Kulkarni,40,Bengaluru,Karnataka,Gold,Medium,3318322.0,167907.09,4.8164,2022-03-16,2027-01-07,5.059999903565718,3318322.0,2,1,1.6,Low,4.816438356164384,3486229.09,1.0301229328048445
3011,INV103010,Ritu Khan,41,Bengaluru,West Bengal,Debt Fund,Low,3198823.0,217519.96,1.5068,2020-05-25,2021-11-26,6.799999874954006,3198823.0,1,1,1.0,Low,1.5068493150684932,3416342.96,4.462621885455298
3012,INV103011,Shilpa Verma,36,Delhi,Delhi,Gold,Medium,3172454.0,532972.27,5.1123,2020-07-23,2025-09-01,16.79999993695732,3172454.0,2,3,2.4000000000000004,High,5.112328767123287,3705426.27,3.0842216041997217
3013,INV103012,Anjali Verma,58,Nagpur,Karnataka,ETF,Medium,2615053.0,425207.62,1.8055,2022-06-29,2024-04-18,16.260000084128315,2615053.0,2,3,2.4000000000000004,High,1.8054794520547945,3040260.62,8.702581506300632
3014,INV103013,Anil Mehta,49,Kolkata,Gujarat,Debt Fund,Low,398545.0,27539.46,3.211,2019-03-04,2022-05-19,6.910000125456348,398545.0,1,1,1.0,Low,3.210958904109589,426084.46,2.1027121905433654
3015,INV103014,Neha Gupta,31,Nagpur,Gujarat,Mutual Fund,Medium,2521739.0,544947.8,3.1836,2023-03-06,2026-05-11,21.610000083275867,2521739.0,2,3,2.4000000000000004,High,3.1835616438356165,3066686.8,6.33837244217943
3016,INV103015,Anil Joshi,63,Mumbai,Rajasthan,ETF,Medium,1229866.0,262822.36,1.7616,2023-04-05,2025-01-07,21.36999965849938,1229866.0,2,3,2.4000000000000004,High,1.7616438356164383,1492688.3599999999,11.62100940508768
3017,INV103016,Anil Mehta,51,Kolkata,Tamil Nadu,Mutual Fund,Medium,3039627.0,443177.62,3.9507,2023-04-23,2027-04-04,14.580000111855828,3039627.0,2,2,2.0,Medium,3.9506849315068493,3482804.62,3.505079543047618
3018,INV103017,Sunil Mehta,37,Kolkata,Telangana,Fixed Deposit,Low,1963249.0,191024.13,5.2192,2023-02-09,2028-04-28,9.73000011715274,1963249.0,1,2,1.4,Low,5.219178082191781,2154273.13,1.79498555519646
3019,INV103018,Amit Patil,49,Kolkata,Rajasthan,Mutual Fund,Medium,1769566.0,96264.39,1.2301,2018-09-03,2019-11-26,5.439999977395588,1769566.0,2,1,1.6,Low,1.2301369863013698,1865830.39,4.400238816700441
3020,INV103019,Shilpa Agarwal,61,Hyderabad,Telangana,Gold,Medium,1824957.0,366633.86,4.9096,2023-05-08,2028-04-03,20.089999928765444,1824957.0,2,3,2.4000000000000004,High,4.909589041095891,2191590.86,3.7992452022553858
3021,INV103020,Vikas Sharma,60,Pune,Rajasthan,Mutual Fund,Medium,3190317.0,401341.88,2.9973,2018-02-23,2021-02-21,12.580000043882785,3190317.0,2,2,2.0,Medium,2.9972602739726026,3591658.88,4.032594113021815
3022,INV103021,Sunil Mehta,53,Pune,Karnataka,Fixed Deposit,Low,4967619.0,1082444.18,2.1753,2021-06-29,2023-09-01,21.78999999798696,4967619.0,1,3,1.8000000000000003,Medium,2.175342465753425,6050063.18,9.48521421754931
3023,INV103022,Prakash Joshi,46,Nagpur,Rajasthan,ETF,Medium,1817072.0,363414.4,5.1616,2018-06-25,2023-08-22,20.0,1817072.0,2,3,2.4000000000000004,High,5.161643835616438,2180486.4,3.595362807234248
3024,INV103023,Shilpa Patil,51,Mumbai,Maharashtra,Gold,Medium,3329943.0,496827.5,1.1479,2021-11-27,2023-01-20,14.920000132134396,3329943.0,2,2,2.0,Medium,1.1479452054794521,3826770.5,12.878683178267902
3025,INV103024,Rakesh Joshi,62,Hyderabad,Karnataka,Mutual Fund,Medium,430847.0,60706.34,1.8767,2018-06-24,2020-05-09,14.089999466167805,430847.0,2,2,2.0,Medium,1.8767123287671232,491553.33999999997,7.276398268924633
3026,INV103025,Deepak Verma,45,Hyderabad,Delhi,Gold,Medium,2912448.0,415315.08,2.3151,2018-09-27,2021-01-19,14.25999983519019,2912448.0,2,2,2.0,Medium,2.315068493150685,3327763.08,5.927216945424174
3027,INV103026,Shilpa Joshi,28,Mumbai,Tamil Nadu,Equity,High,447934.0,33863.81,4.0904,2022-08-05,2026-09-06,7.559999910701129,447934.0,3,1,2.1999999999999997,Medium,4.090410958904109,481797.81,1.797661797923622
3028,INV103027,Sunil Sharma,28,Ahmedabad,Gujarat,Gold,Medium,298878.0,21070.9,1.6822,2019-07-27,2021-04-01,7.05000033458468,298878.0,2,1,1.6,Low,1.6821917808219178,319948.9,4.132949287467902
3029,INV103028,Priya Gupta,25,Jaipur,Delhi,Debt Fund,Low,4525789.0,751733.55,4.8301,2019-11-29,2024-09-26,16.609999935922776,4525789.0,1,3,1.8000000000000003,Medium,4.83013698630137,5277522.55,3.232523316581415
3030,INV103029,Kavita Agarwal,64,Chennai,Karnataka,Gold,Medium,2688698.0,407068.88,2.3918,2018-12-27,2021-05-18,15.140000104139625,2688698.0,2,3,2.4000000000000004,High,2.3917808219178083,3095766.88,6.071471493534886
3031,INV103030,Prakash Patil,27,Delhi,Tamil Nadu,ETF,Medium,3800797.0,805768.96,1.6986,2023-02-10,2024-10-22,21.199999894758914,3800797.0,2,3,2.4000000000000004,High,1.6986301369863013,4606565.96,11.984728176453284
3032,INV103031,Anil Verma,56,Bengaluru,Telangana,Debt Fund,Low,585749.0,95359.94,3.2493,2023-01-31,2026-05-01,16.280000478020447,585749.0,1,3,1.8000000000000003,Medium,3.249315068493151,681108.94,4.751352933977793
3033,INV103032,Kavita Mehta,41,Kolkata,Gujarat,Fixed Deposit,Low,1887704.0,367158.43,3.3863,2018-08-07,2021-12-25,19.450000105948813,1887704.0,1,3,1.8000000000000003,Medium,3.3863013698630136,2254862.43,5.388602579903079
3034,INV103033,Suresh Sharma,50,Kolkata,Karnataka,Gold,Medium,3219077.0,437472.56,1.4219,2021-06-24,2022-11-25,13.589999866421337,3219077.0,2,2,2.0,Medium,1.4219178082191781,3656549.56,9.37532020663121
3035,INV103034,Anjali Joshi,64,Delhi,Rajasthan,Gold,Medium,968799.0,126622.03,4.2466,2021-08-30,2025-11-27,13.070000072254409,968799.0,2,2,2.0,Medium,4.2465753424657535,1095421.03,2.934853434269824
3036,INV103035,Sneha Kulkarni,47,Bengaluru,Telangana,Gold,Medium,1543080.0,139185.82,1.6137,2022-09-24,2024-05-05,9.020000259221817,1543080.0,2,2,2.0,Medium,1.6136986301369862,1682265.82,5.497548740241176
3037,INV103036,Swati Deshmukh,49,Pune,Rajasthan,Debt Fund,Low,2468340.0,294472.96,4.5233,2020-09-15,2025-03-24,11.929999918973886,2468340.0,1,2,1.4,Low,4.523287671232877,2762812.96,2.522928180098072
